Months,Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
335,7759,8302.13,8883.2791,9505.108637,10170.46624,8923.996796,5536.183197
333,3547,3795.29,4060.9603,4345.227521,4649.393447,4079.574254,2515.737456
341,7466,7988.62,8547.8234,9146.171038,9786.403011,8587.00349,5422.533685
233,6090,6516.3,6972.441,7460.51187,7982.747701,7004.400114,3022.268938
283,9606,10278.42,10997.9094,11767.76306,12591.50647,11048.31979,5790.137962
253,2506,2681.42,2869.1194,3069.957758,3284.854801,2882.270392,1350.397054
386,2857,3056.99,3270.9793,3499.947851,3744.944201,3285.97227,2348.86166
353,4139,4428.73,4738.7411,5070.452977,5425.384685,4760.461752,3111.931479
166,5134,5493.38,5877.9166,6289.370762,6729.626715,5904.858815,1815.19734
329,5418,5797.26,6203.0682,6637.282974,7101.892782,6231.500791,3796.599556
419,5344,5718.08,6118.3456,6546.629792,7004.893877,6146.389854,4769.143238
198,1453,1554.71,1663.5397,1779.987479,1904.586603,1671.164756,612.7604106
183,7913,8466.91,9059.5937,9693.765259,10372.32883,9101.119557,3084.268294
238,3566,3815.62,4082.7134,4368.503338,4674.298572,4101.427062,1807.666001
281,3379,3615.53,3868.6171,4139.420297,4429.179718,3886.349423,2022.341089
279,5568,5957.76,6374.8032,6821.039424,7298.512184,6404.022962,3308.745197
132,6117,6545.19,7003.3533,7493.588031,8018.139193,7035.454105,1719.77767
301,8288,8868.16,9488.9312,10153.15638,10863.87733,9532.424983,5313.444296
420,6889,7371.23,7887.2161,8439.321227,9030.073713,7923.368208,6162.619717
282,9622,10295.54,11016.2278,11787.36375,12612.47921,11066.72215,5779.288234
380,9638,10312.66,11034.5462,11806.96443,12633.45194,11085.12452,7800.643178
263,3874,4145.18,4435.3426,4745.816582,5078.023743,4455.672585,2170.077574
151,1857,1986.99,2126.0793,2274.904851,2434.148191,2135.824468,597.239805
421,1707,1826.49,1954.3443,2091.148401,2237.528789,1963.302298,1530.648643
374,3994,4273.58,4572.7306,4892.821742,5235.319264,4593.690321,3181.555889
165,2949,3155.43,3376.3101,3612.651807,3865.537433,3391.785868,1036.379015
191,5770,6173.9,6606.073,7068.49811,7563.292978,6636.352818,2347.302571
197,7131,7630.17,8164.2819,8735.781633,9347.286347,8201.703976,2992.103117
161,918,982.26,1051.0182,1124.589474,1203.310737,1055.835682,314.7954534
293,6947,7433.29,7953.6203,8510.373721,9106.099881,7990.07678,4335.356475
177,3328,3560.96,3810.2272,4076.943104,4362.329121,3827.691885,1254.63234
277,4137,4426.59,4736.4513,5068.002891,5422.763093,4758.161457,2440.760599
378,6714,7183.98,7686.8586,8224.938702,8800.684411,7722.092343,5405.46464
137,8225,8800.75,9416.8025,10075.97868,10781.29718,9459.965671,2400.028328
180,4095,4381.65,4688.3655,5016.551085,5367.709661,4709.855249,1569.95175
135,8453,9044.71,9677.8397,10355.28848,11080.15867,9722.19937,2430.549843
355,4579,4899.53,5242.4971,5609.471897,6002.13493,5266.526785,3462.25372
431,6520,6976.4,7464.748,7987.28036,8546.389985,7498.963669,5985.283965
245,2744,2936.08,3141.6056,3361.517992,3596.824251,3156.005569,1431.891415
414,6989,7478.23,8001.7061,8561.825527,9161.153314,8038.382988,6162.760291
129,6262,6700.34,7169.3638,7671.219266,8208.204615,7202.225536,1720.531656
409,923,987.61,1056.7427,1130.714689,1209.864717,1061.586421,804.0534191
140,8603,9205.21,9849.5747,10539.04493,11276.77807,9894.721541,2565.298177
230,2122,2270.54,2429.4778,2599.541246,2781.509133,2440.613636,1039.520623
252,6339,6782.73,7257.5211,7765.547577,8309.135907,7290.786917,3402.367228
317,1548,1656.36,1772.3052,1896.366564,2029.112223,1780.428797,1045.177646
314,8465,9057.55,9691.5785,10369.989,11095.88822,9736.001144,5661.304369
402,9899,10591.93,11333.3651,12126.70066,12975.5697,11385.31309,8475.73308
433,8394,8981.58,9610.2906,10283.01094,11002.82171,9654.34065,7741.350929
237,3647,3902.29,4175.4503,4467.731821,4780.473048,4194.589034,1840.95852
377,7345,7859.15,8409.2905,8997.940835,9627.796693,8447.835606,5897.840784
186,8666,9272.62,9921.7034,10616.22264,11359.35822,9967.180852,3433.140071
376,4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,3280.25561
145,2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,822.2449235
258,2864,3064.48,3278.9936,3508.523152,3754.119773,3294.023305,1573.811135
389,1861.6,1991.912,2131.34584,2280.540049,2440.177852,2141.115148,1542.395912
280,30696,32844.72,35143.8504,37603.91993,40236.19432,35304.93693,18306.26359
370,19952.4,21349.068,22843.50276,24442.54795,26153.52631,22948.209,15723.77284
241,12396,13263.72,14192.1804,15185.63303,16248.62734,14257.23215,6362.949906
423,8057.4,8621.418,9224.91726,9870.661468,10561.60777,9267.2009,7259.307372
192,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,12551.2307
418,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,17761.29886
295,30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,19286.32796
384,19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,16318.23567
396,6680,7147.6,7647.932,8183.28724,8756.117347,7682.987317,5634.190699
273,4342,4645.94,4971.1558,5319.136706,5691.476275,4993.941756,2524.714999
326,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,21306.08335
350,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14868.47181
360,12268,13126.76,14045.6332,15028.82752,16080.84545,14110.01323,9406.67549
294,7974.2,8532.394,9129.66158,9768.737891,10452.54954,9171.508603,4993.376906
158,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,10328.61693
123,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,5226.410908
375,30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,24516.5186
348,19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14788.40108
309,30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,20201.61133
210,19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,8924.035134
201,12316,13178.12,14100.5884,15087.62959,16143.76366,14165.22033,5272.609789
240,8005.4,8565.778,9165.38246,9806.959232,10493.44638,9207.393214,4092.174762
308,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,20134.26591
163,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,6926.056732
390,3245,3472.15,3715.2005,3975.264535,4253.533052,3732.229617,2695.499168
435,2109.25,2256.8975,2414.880325,2583.921948,2764.796484,2425.949251,1954.236897
415,30700,32849,35148.43,37608.8201,40241.43751,35309.53752,27136.03347
422,19955,21351.85,22846.4795,24445.73307,26156.93438,22951.19939,17935.9373
392,3330,3563.1,3812.517,4079.39319,4364.950713,3829.992181,2780.29062
344,2164.5,2316.015,2478.13605,2651.605574,2837.217964,2489.494917,1585.900466
427,30700,32849,35148.43,37608.8201,40241.43751,35309.53752,27920.68985
124,19955,21351.85,22846.4795,24445.73307,26156.93438,22951.19939,5270.275415
143,7600,8132,8701.24,9310.3268,9962.049676,8741.123295,2314.778947
346,4940,5285.8,5655.806,6051.71242,6475.332289,5681.730142,3640.51598
261,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,17057.9379
251,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,10662.81836
200,2066,2210.62,2365.3634,2530.938838,2708.104557,2376.205359,880.0760589
323,1342.9,1436.903,1537.48621,1645.110245,1760.267962,1544.533483,923.8598428
316,30696,32844.72,35143.8504,37603.91993,40236.19432,35304.93693,20659.92606
265,19952.4,21349.068,22843.50276,24442.54795,26153.52631,22948.209,11261.62109
371,31505,33710.35,36070.0745,38594.97972,41296.6283,36235.4065,24895.06632
222,20478.2,21911.674,23445.49118,25086.67556,26842.74285,23552.95672,9682.882207
275,30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,17978.78031
417,19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,17720.58405
218,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,14247.62629
202,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,8581.232304
299,30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,19547.8375
142,19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,6034.347567
150,4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,1308.61261
170,2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,964.0112896
319,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,20848.59076
160,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,6797.015686
174,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,11374.55282
313,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,13299.72857
430,16027,17148.89,18349.3123,19633.76416,21008.12765,18433.41882,14678.46314
274,10417.6,11146.832,11927.11024,12762.00796,13655.34851,11981.77974,6079.643795
300,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,19610.02002
381,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,16188.07153
220,16368,17513.76,18739.7232,20051.50382,21455.10909,18825.61922,7669.696721
190,10639.2,11383.944,12180.82008,13033.47749,13945.82091,12236.6525,4305.488841
305,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,19936.85369
288,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,12236.6525
383,1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1592.349813
209,1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,564.806063
373,7884,8435.88,9026.3916,9658.239012,10334.31574,9067.765271,6263.4749
388,5124.6,5483.322,5867.15454,6277.855358,6717.305233,5894.047426,4234.982225
382,22484,24057.88,25741.9316,27543.86681,29471.93749,25859.92318,18293.50121
178,14614.6,15637.622,16732.25554,17903.51343,19156.75937,16808.95007,5540.727985
335,7796,8341.72,8925.6404,9550.435228,10218.96569,8966.552264,5562.583349
333,5067.4,5422.118,5801.66626,6207.782898,6642.327701,5828.258972,3594.093033
341,13112,14029.84,15011.9288,16062.76382,17187.15728,15080.73798,9523.206761
233,8522.8,9119.396,9757.75372,10440.79648,11171.65223,9802.479687,4229.588457
283,17197,18400.79,19688.8453,21067.06447,22541.75898,19779.09175,10365.7092
253,11178.1,11960.567,12797.80669,13693.65316,14652.20888,12856.46715,6023.49294
386,14778,15812.46,16919.3322,18103.68545,19370.94344,16996.88422,12149.62464
353,9605.7,10278.099,10997.56593,11767.39555,12591.11323,11047.97474,7222.102007
166,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,10850.87775
329,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,13978.67594
419,6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,5358.146707
198,3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,1645.807831
183,1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,760.8355504
238,1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,643.1762823
281,4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,2451.467623
279,2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,1582.112646
132,22484,24057.88,25741.9316,27543.86681,29471.93749,25859.92318,6321.314555
301,14614.6,15637.622,16732.25554,17903.51343,19156.75937,16808.95007,9369.433278
420,16384,17530.88,18758.0416,20071.10451,21476.08183,18844.02159,14656.46124
282,10649.6,11395.072,12192.72704,13046.21793,13959.45319,12248.61403,6396.498439
380,13541,14488.87,15503.0909,16588.30726,17749.48877,15574.15139,10959.58801
263,8801.65,9417.7655,10077.00909,10782.39972,11537.1677,10123.1984,4930.372555
151,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,9870.376745
421,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,17887.6066
374,16224,17359.68,18574.8576,19875.09763,21266.35447,18659.99794,12923.77635
165,10545.6,11283.792,12073.65744,12918.81346,13823.1304,12128.99866,3706.082924
191,16248,17385.36,18602.3352,19904.49866,21297.81357,18687.60149,6609.873859
197,10561.2,11300.484,12091.51788,12937.92413,13843.57882,12146.94097,4431.384019
161,23866,25536.62,27324.1834,29236.87624,31283.45757,27449.42744,8183.99596
293,15512.9,16598.803,17760.71921,19003.96955,20334.24742,17842.12784,9681.006401
177,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,11569.91181
277,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,11769.28035
378,6000,6420,6869.4,7350.258,7864.77606,6900.886812,4830.620768
137,3900,4173,4465.11,4777.6677,5112.104439,4485.576428,1138.007353
180,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,11766.01201
135,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,5735.930857
355,16256,17393.92,18611.4944,19914.29901,21308.29994,18696.80267,12291.41657
431,10566.4,11306.048,12097.47136,12944.29436,13850.39496,12152.92174,9699.831977
245,8895,9517.65,10183.8855,10896.75749,11659.53051,10230.5647,4641.645095
414,5781.75,6186.4725,6619.525575,7082.892365,7578.694831,6649.867054,5098.231408
129,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,8432.30861
409,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,17377.74608
140,19745,21127.15,22606.0505,24188.47404,25881.66722,22709.66835,5887.691795
230,12834.2,13732.594,14693.87558,15722.44687,16823.01815,14761.22692,6287.189244
252,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,16469.73314
317,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,13466.58733
314,4608,4930.56,5275.6992,5644.998144,6040.148014,5299.881072,3081.782697
402,2995.2,3204.864,3429.20448,3669.248794,3926.096209,3444.922697,2564.553563
433,4608,4930.56,5275.6992,5644.998144,6040.148014,5299.881072,4249.719452
237,2995.2,3204.864,3429.20448,3669.248794,3926.096209,3444.922697,1511.938295
377,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,24281.11742
186,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,7786.722981
399,24208,25902.56,27715.7392,29655.84094,31731.74981,27842.77799,20572.71929
343,15735.2,16836.664,18015.23048,19276.29661,20625.63738,18097.80569,11495.45806
432,30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,27814.25433
423,19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,17702.659
253,12316,13178.12,14100.5884,15087.62959,16143.76366,14165.22033,6636.668043
256,8005.4,8565.778,9165.38246,9806.959232,10493.44638,9207.393214,4364.986413
253,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,16538.86128
417,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,17718.80771
400,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,25762.4588
325,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,13605.83317
330,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,21254.02851
269,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,11261.44345
249,2490,2664.3,2850.801,3050.35707,3263.882065,2863.868027,1320.561368
152,1618.5,1731.795,1853.02065,1982.732096,2121.523342,1861.514218,523.9817798
409,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,26734.99397
417,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,17717.65309
349,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22814.47663
245,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,10410.33067
200,16027,17148.89,18349.3123,19633.76416,21008.12765,18433.41882,6827.192157
309,10417.6,11146.832,11927.11024,12762.00796,13655.34851,11981.77974,6856.24063
275,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,17975.85169
312,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,13256.37354
251,16368,17513.76,18739.7232,20051.50382,21455.10909,18825.61922,8750.426713
242,10639.2,11383.944,12180.82008,13033.47749,13945.82091,12236.6525,5483.833155
273,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,17845.11822
322,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,13681.2573
400,1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1663.028526
267,1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,721.5465015
194,6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,2480.860289
357,3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,2967.441392
378,7876,8427.32,9017.2324,9648.438668,10323.82937,9058.564089,6340.994862
186,5119.4,5477.758,5861.20106,6271.485134,6710.489094,5888.066658,2028.111849
439,30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,28707.2163
215,19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,9138.572842
255,13112,14029.84,15011.9288,16062.76382,17187.15728,15080.73798,7121.459602
352,8522.8,9119.396,9757.75372,10440.79648,11171.65223,9802.479687,6389.764537
254,20165,21576.55,23086.9085,24702.9921,26432.20154,23192.73043,10909.1732
379,13107.2,14024.704,15006.43328,16056.88361,17180.86546,15075.21727,10580.56916
176,14778,15812.46,16919.3322,18103.68545,19370.94344,16996.88422,5539.725227
403,9605.7,10278.099,10997.56593,11767.39555,12591.11323,11047.97474,8245.062631
309,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,20198.32062
266,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,11301.90821
399,30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,26080.4768
345,19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,14658.04908
208,6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,2659.891444
418,3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,3474.483199
333,1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1384.471248
222,1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,599.9375406
311,4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,2713.190145
424,2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,2404.357569
339,16384,17530.88,18758.0416,20071.10451,21476.08183,18844.02159,11829.858
232,10649.6,11395.072,12192.72704,13046.21793,13959.45319,12248.61403,5262.36751
184,15752,16854.64,18034.4648,19296.87734,20647.65875,18117.12818,6173.243675
188,10238.8,10955.516,11722.40212,12542.97027,13420.97819,11776.13332,4099.839006
152,13541,14488.87,15503.0909,16588.30726,17749.48877,15574.15139,4383.835205
212,8801.65,9417.7655,10077.00909,10782.39972,11537.1677,10123.1984,3974.292706
189,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,12354.31262
271,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,11514.35009
215,13635,14589.45,15610.7115,16703.46131,17872.7036,15682.26528,6243.86488
267,8862.75,9483.1425,10146.96248,10857.24985,11617.25734,10193.47243,5040.105814
254,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,16603.15029
320,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,13596.28055
268,15016,16067.12,17191.8184,18395.24569,19682.91289,17270.61939,8571.34444
149,9760.4,10443.628,11174.68196,11956.9097,12793.89338,11225.90261,3097.517571
256,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,16731.15748
269,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,11427.48262
412,32766,35059.62,37513.7934,40139.75894,42949.54206,37685.74288,28752.82605
356,21297.9,22788.753,24383.96571,26090.84331,27917.20234,24495.73287,16149.03871
175,20465,21897.55,23430.3785,25070.505,26825.44034,23537.77477,7627.982564
334,13302.2,14233.354,15229.68878,16295.76699,17436.47068,15299.49609,9463.021657
164,12878,13779.46,14744.0222,15776.10375,16880.43102,14811.60339,4498.338809
255,8370.7,8956.649,9583.61443,10254.46744,10972.28016,9627.542206,4546.339375
349,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22812.98996
411,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,17462.72283
146,13001,13911.07,14884.8449,15926.78404,17041.65893,14953.07157,4042.8675
387,8450.65,9042.1955,9675.149185,10352.40963,11077.0783,9719.496523,6965.639175
248,30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,16210.94989
325,19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,13808.72243
138,14992,16041.44,17164.3408,18365.84466,19651.45378,17243.01585,4406.548494
173,9744.8,10426.936,11156.82152,11937.79903,12773.44496,11207.9603,3590.698393
181,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,11832.14977
136,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,5778.795801
432,15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,14633.56051
376,10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,8278.801365
145,30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,9481.882377
258,19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,10966.28741
389,30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,25426.83077
280,19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,11896.38766
370,15964,17081.48,18277.1836,19556.58645,20925.5475,18360.95951,12580.65744
241,10376.6,11102.962,11880.16934,12711.78119,13601.60588,11934.62368,5326.378347
423,15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,14328.69467
192,10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,4227.473037
418,15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,14159.32476
295,10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,6495.336177
384,30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,25100.00775
396,19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,16824.89112
273,30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,17852.09579
326,19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,13856.62673
350,18984,20312.88,21734.7816,23256.21631,24884.15145,21834.40587,14151.92973
360,12339.6,13203.372,14127.60804,15116.5406,16174.69844,14192.36382,9461.575878
294,30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,19217.19343
158,19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,6712.961607
123,15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,4166.499869
375,10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,8256.783276
348,30688,32836.16,35134.6912,37594.11958,40225.70795,35295.73575,22746.14082
309,19947.2,21343.504,22837.54928,24436.17773,26146.71017,22942.22824,13128.05282
210,30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,13732.38137
201,19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,8543.502983
240,18984,20312.88,21734.7816,23256.21631,24884.15145,21834.40587,9704.180388
308,12339.6,13203.372,14127.60804,15116.5406,16174.69844,14192.36382,8094.903807
163,12396,13263.72,14192.1804,15185.63303,16248.62734,14257.23215,4303.571928
390,8057.4,8621.418,9224.91726,9870.661468,10561.60777,9267.2009,6692.978428
435,30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,28436.38205
415,19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,17633.82542
422,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,27179.39404
392,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,16410.728
344,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22155.71457
427,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,17875.97158
124,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,7986.362229
143,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,5986.566593
346,21440,22940.8,24546.656,26264.92192,28103.46645,24659.16887,15800.13413
261,13936,14911.52,15955.3264,17072.19925,18267.2532,16028.45977,7747.088888
251,30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,16404.37706
200,19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,8496.269608
323,17590,18821.3,20138.791,21548.50637,23056.90182,20231.09984,12101.1949
316,11433.5,12233.845,13090.21415,14006.52914,14986.98618,13150.21489,7695.310938
265,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,17067.62896
371,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,15531.58186
222,24092,25778.44,27582.9308,29513.73596,31579.69747,27709.36085,11391.62613
275,15659.8,16755.986,17928.90502,19183.92837,20526.80336,18011.08455,9172.311576
417,30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,26848.48161
218,19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,9123.356174
202,17590,18821.3,20138.791,21548.50637,23056.90182,20231.09984,7567.929939
299,11433.5,12233.845,13090.21415,14006.52914,14986.98618,13150.21489,7281.322691
142,30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,9145.672875
150,19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,6279.615308
170,24080,25765.6,27569.192,29499.03544,31563.96792,27695.55907,8718.9723
319,15652,16747.64,17919.9748,19174.37304,20516.57915,18002.1134,10634.5818
160,30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,10301.57568
174,19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,7281.944836
313,17360,18575.2,19875.464,21266.74648,22755.41873,19966.56584,11573.21316
430,11284,12073.88,12919.0516,13823.38521,14791.02218,12978.2678,10334.54658
274,8965,9592.55,10264.0285,10982.5105,11751.28623,10311.07504,5231.915856
300,5827.25,6235.1575,6671.618525,7138.631822,7638.336049,6702.198779,3723.443766
381,30240,32356.8,34621.776,37045.30032,39638.47134,34780.46953,24539.5535
220,19656,21031.92,22504.1544,24079.44521,25765.00637,22607.3052,9210.383598
190,17360,18575.2,19875.464,21266.74648,22755.41873,19966.56584,7025.273167
305,11284,12073.88,12919.0516,13823.38521,14791.02218,12978.2678,7330.317923
288,27809,29755.63,31838.5241,34067.22079,36451.92624,31984.46023,17058.37879
383,18075.9,19341.213,20695.09791,22143.75476,23693.8176,20789.95665,14745.46926
209,30279,32398.53,34666.4271,37093.077,39689.59239,34825.3253,13478.69072
373,19681.4,21059.098,22533.23486,24110.5613,25798.30059,22636.51895,15635.96587
388,1252,1339.64,1433.4148,1533.753836,1641.116605,1439.985048,1034.655923
382,813.8,870.766,931.71962,996.9399934,1066.725793,935.9902813,662.1264582
178,27859,29809.13,31895.7691,34128.47294,36517.46604,32041.96762,10561.98192
335,18108.4,19375.988,20732.30716,22183.56866,23736.41847,20827.33646,12920.66243
333,30279,32398.53,34666.4271,37093.077,39689.59239,34825.3253,21475.61727
341,19681.4,21059.098,22533.23486,24110.5613,25798.30059,22636.51895,14294.54252
233,8364,8949.48,9575.9436,10246.25965,10963.49783,9619.836216,4150.781182
283,5436.6,5817.162,6224.36334,6660.068774,7126.273588,6252.89354,3276.979392
253,8218,8793.26,9408.7882,10067.40337,10772.12161,9451.914637,4428.397043
386,5341.7,5715.619,6115.71233,6543.812193,7001.879047,6143.744514,4391.639597
353,8222,8797.54,9413.3678,10072.30355,10777.36479,9456.515228,6181.759029
166,5344.3,5718.401,6118.68907,6546.997305,7005.287116,6146.734898,1889.551839
329,8230,8806.1,9422.527,10082.10389,10787.85116,9465.71641,5767.075369
419,5349.5,5723.965,6124.64255,6553.367529,7012.103255,6152.715667,4774.051601
198,8224,8799.68,9415.6576,10074.75363,10779.98639,9458.815524,3468.232359
