Salary2016,Salary2017,Salary2018,Salary2019,Salary2020,Average,Pension
7226,7731.82,8273.0474,8852.160718,9471.811968,8310.968017,5402.129211
892,954.44,1021.2508,1092.738356,1169.230041,1025.931839,666.8556956
5042,5394.94,5772.5858,6176.666806,6609.033482,5799.045218,3769.379391
5523,5909.61,6323.2827,6765.912489,7239.526363,6352.26631,4128.973102
1345,1439.15,1539.8905,1647.682835,1763.020633,1546.948794,1005.516716
9720,10400.4,11128.428,11907.41796,12740.93722,11179.43664,7266.633813
5995,6414.65,6863.6755,7344.132785,7858.22208,6895.136073,4481.838447
3007,3217.49,3442.7143,3683.704301,3941.563602,3458.494441,2248.021386
959,1026.13,1097.9591,1174.816237,1257.053374,1102.991742,716.9446324
3018,3229.26,3455.3082,3697.179774,3955.982358,3471.146066,2256.244943
2046,2189.22,2342.4654,2506.437978,2681.888636,2353.202403,1529.581562
9670,10346.9,11071.183,11846.16581,12675.39742,11121.92925,7229.254009
955,1021.85,1093.3795,1169.916065,1251.81019,1098.391151,713.9542481
7653,8188.71,8761.9197,9375.254079,10031.52186,8802.081129,5721.352734
3340,3573.8,3823.966,4091.64362,4378.058673,3841.493659,2496.970878
5329,5702.03,6101.1721,6528.254147,6985.231937,6129.137637,3983.939464
5673,6070.11,6495.0177,6949.668939,7436.145765,6524.788481,4241.112512
7867,8417.69,9006.9283,9637.413281,10312.03221,9048.212758,5881.338293
7759,8302.13,8883.2791,9505.108637,10170.46624,8923.996796,5800.597917
3547,3795.29,4060.9603,4345.227521,4649.393447,4079.574254,2651.723265
7466,7988.62,8547.8234,9146.171038,9786.403011,8587.00349,5581.552268
6090,6516.3,6972.441,7460.51187,7982.747701,7004.400114,4552.860074
9606,10278.42,10997.9094,11767.76306,12591.50647,11048.31979,7181.407861
2506,2681.42,2869.1194,3069.957758,3284.854801,2882.270392,1873.475755
2857,3056.99,3270.9793,3499.947851,3744.944201,3285.97227,2135.881976
4139,4428.73,4738.7411,5070.452977,5425.384685,4760.461752,3094.300139
5134,5493.38,5877.9166,6289.370762,6729.626715,5904.858815,3838.15823
5418,5797.26,6203.0682,6637.282974,7101.892782,6231.500791,4050.475514
5344,5718.08,6118.3456,6546.629792,7004.893877,6146.389854,3995.153405
1453,1554.71,1663.5397,1779.987479,1904.586603,1671.164756,1086.257092
7913,8466.91,9059.5937,9693.765259,10372.32883,9101.119557,5915.727712
3566,3815.62,4082.7134,4368.503338,4674.298572,4101.427062,2665.92759
3379,3615.53,3868.6171,4139.420297,4429.179718,3886.349423,2526.127125
5568,5957.76,6374.8032,6821.039424,7298.512184,6404.022962,4162.614925
6117,6545.19,7003.3533,7493.588031,8018.139193,7035.454105,4573.045168
8288,8868.16,9488.9312,10153.15638,10863.87733,9532.424983,6196.076239
6889,7371.23,7887.2161,8439.321227,9030.073713,7923.368208,5150.189335
9622,10295.54,11016.2278,11787.36375,12612.47921,11066.72215,7193.369398
9638,10312.66,11034.5462,11806.96443,12633.45194,11085.12452,7205.330935
3874,4145.18,4435.3426,4745.816582,5078.023743,4455.672585,2896.18718
1857,1986.99,2126.0793,2274.904851,2434.148191,2135.824468,1388.285904
1707,1826.49,1954.3443,2091.148401,2237.528789,1963.302298,1276.146494
3994,4273.58,4572.7306,4892.821742,5235.319264,4593.690321,2985.898709
2949,3155.43,3376.3101,3612.651807,3865.537433,3391.785868,2204.660814
5770,6173.9,6606.073,7068.49811,7563.292978,6636.352818,4313.629331
7131,7630.17,8164.2819,8735.781633,9347.286347,8201.703976,5331.107584
918,982.26,1051.0182,1124.589474,1203.310737,1055.835682,686.2931935
6947,7433.29,7953.6203,8510.373721,9106.099881,7990.07678,5193.549907
3328,3560.96,3810.2272,4076.943104,4362.329121,3827.691885,2487.999725
4137,4426.59,4736.4513,5068.002891,5422.763093,4758.161457,3092.804947
6714,7183.98,7686.8586,8224.938702,8800.684411,7722.092343,5019.360023
8225,8800.75,9416.8025,10075.97868,10781.29718,9459.965671,6148.977686
4095,4381.65,4688.3655,5016.551085,5367.709661,4709.855249,3061.405912
8453,9044.71,9677.8397,10355.28848,11080.15867,9722.19937,6319.429591
4579,4899.53,5242.4971,5609.471897,6002.13493,5266.526785,3423.24241
6520,6976.4,7464.748,7987.28036,8546.389985,7498.963669,4874.326385
2744,2936.08,3141.6056,3361.517992,3596.824251,3156.005569,2051.40362
6989,7478.23,8001.7061,8561.825527,9161.153314,8038.382988,5224.948942
6262,6700.34,7169.3638,7671.219266,8208.204615,7202.225536,4681.446598
923,987.61,1056.7427,1130.714689,1209.864717,1061.586421,690.0311738
8603,9205.21,9849.5747,10539.04493,11276.77807,9894.721541,6431.569001
2122,2270.54,2429.4778,2599.541246,2781.509133,2440.613636,1586.398863
6339,6782.73,7257.5211,7765.547577,8309.135907,7290.786917,4739.011496
1548,1656.36,1772.3052,1896.366564,2029.112223,1780.428797,1157.278718
8465,9057.55,9691.5785,10369.989,11095.88822,9736.001144,6328.400744
9899,10591.93,11333.3651,12126.70066,12975.5697,11385.31309,7400.45351
8394,8981.58,9610.2906,10283.01094,11002.82171,9654.34065,6275.321422
3647,3902.29,4175.4503,4467.731821,4780.473048,4194.589034,2726.482872
7345,7859.15,8409.2905,8997.940835,9627.796693,8447.835606,5491.093144
8666,9272.62,9921.7034,10616.22264,11359.35822,9967.180852,6478.667554
4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,3062.153508
2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,1990.39978
2864,3064.48,3278.9936,3508.523152,3754.119773,3294.023305,2141.115148
1861.6,1991.912,2131.34584,2280.540049,2440.177852,2141.115148,1391.724846
30696,32844.72,35143.8504,37603.91993,40236.19432,35304.93693,22948.209
19952.4,21349.068,22843.50276,24442.54795,26153.52631,22948.209,14916.33585
12396,13263.72,14192.1804,15185.63303,16248.62734,14257.23215,9267.2009
8057.4,8621.418,9224.91726,9870.661468,10561.60777,9267.2009,6023.680585
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,22947.46141
19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14915.8873
6680,7147.6,7647.932,8183.28724,8756.117347,7682.987317,4993.941756
4342,4645.94,4971.1558,5319.136706,5691.476275,4993.941756,3246.062142
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
12268,13126.76,14045.6332,15028.82752,16080.84545,14110.01323,9171.508603
7974.2,8532.394,9129.66158,9768.737891,10452.54954,9171.508603,5961.480592
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,22947.46141
19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14915.8873
30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,22947.46141
19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14915.8873
12316,13178.12,14100.5884,15087.62959,16143.76366,14165.22033,9207.393214
8005.4,8565.778,9165.38246,9806.959232,10493.44638,9207.393214,5984.805589
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
3245,3472.15,3715.2005,3975.264535,4253.533052,3732.229617,2425.949251
2109.25,2256.8975,2414.880325,2583.921948,2764.796484,2425.949251,1576.867013
30700,32849,35148.43,37608.8201,40241.43751,35309.53752,22951.19939
19955,21351.85,22846.4795,24445.73307,26156.93438,22951.19939,14918.2796
3330,3563.1,3812.517,4079.39319,4364.950713,3829.992181,2489.494917
2164.5,2316.015,2478.13605,2651.605574,2837.217964,2489.494917,1618.171696
30700,32849,35148.43,37608.8201,40241.43751,35309.53752,22951.19939
19955,21351.85,22846.4795,24445.73307,26156.93438,22951.19939,14918.2796
7600,8132,8701.24,9310.3268,9962.049676,8741.123295,5681.730142
4940,5285.8,5655.806,6051.71242,6475.332289,5681.730142,3693.124592
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
2066,2210.62,2365.3634,2530.938838,2708.104557,2376.205359,1544.533483
1342.9,1436.903,1537.48621,1645.110245,1760.267962,1544.533483,1003.946764
30696,32844.72,35143.8504,37603.91993,40236.19432,35304.93693,22948.209
19952.4,21349.068,22843.50276,24442.54795,26153.52631,22948.209,14916.33585
31505,33710.35,36070.0745,38594.97972,41296.6283,36235.4065,23553.01423
20478.2,21911.674,23445.49118,25086.67556,26842.74285,23552.95672,15309.42187
30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,22947.46141
19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14915.8873
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
30695,32843.65,35142.7055,37602.69489,40234.88353,35303.78678,22947.46141
19951.8,21348.426,22842.81582,24441.81293,26152.73983,22947.51892,14915.8873
4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,3062.153508
2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,1990.39978
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
16027,17148.89,18349.3123,19633.76416,21008.12765,18433.41882,11981.72223
10417.6,11146.832,11927.11024,12762.00796,13655.34851,11981.77974,7788.156832
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
16368,17513.76,18739.7232,20051.50382,21455.10909,18825.61922,12236.6525
10639.2,11383.944,12180.82008,13033.47749,13945.82091,12236.6525,7953.824122
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1459.307531
1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,948.5498953
7884,8435.88,9026.3916,9658.239012,10334.31574,9067.765271,5894.047426
5124.6,5483.322,5867.15454,6277.855358,6717.305233,5894.047426,3831.130827
22484,24057.88,25741.9316,27543.86681,29471.93749,25859.92318,16808.95007
14614.6,15637.622,16732.25554,17903.51343,19156.75937,16808.95007,10925.81754
7796,8341.72,8925.6404,9550.435228,10218.96569,8966.552264,5828.258972
5067.4,5422.118,5801.66626,6207.782898,6642.327701,5828.258972,3788.368332
13112,14029.84,15011.9288,16062.76382,17187.15728,15080.73798,9802.479687
8522.8,9119.396,9757.75372,10440.79648,11171.65223,9802.479687,6371.611796
17197,18400.79,19688.8453,21067.06447,22541.75898,19779.09175,12856.40964
11178.1,11960.567,12797.80669,13693.65316,14652.20888,12856.46715,8356.703645
14778,15812.46,16919.3322,18103.68545,19370.94344,16996.88422,11047.97474
9605.7,10278.099,10997.56593,11767.39555,12591.11323,11047.97474,7181.183582
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,4488.566812
3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,2917.568428
1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1459.307531
1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,948.5498953
4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,3062.153508
2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,1990.39978
22484,24057.88,25741.9316,27543.86681,29471.93749,25859.92318,16808.95007
14614.6,15637.622,16732.25554,17903.51343,19156.75937,16808.95007,10925.81754
16384,17530.88,18758.0416,20071.10451,21476.08183,18844.02159,12248.61403
10649.6,11395.072,12192.72704,13046.21793,13959.45319,12248.61403,7961.599121
13541,14488.87,15503.0909,16588.30726,17749.48877,15574.15139,10123.1984
8801.65,9417.7655,10077.00909,10782.39972,11537.1677,10123.1984,6580.078961
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
16224,17359.68,18574.8576,19875.09763,21266.35447,18659.99794,12128.99866
10545.6,11283.792,12073.65744,12918.81346,13823.1304,12128.99866,7883.84913
16248,17385.36,18602.3352,19904.49866,21297.81357,18687.60149,12146.94097
10561.2,11300.484,12091.51788,12937.92413,13843.57882,12146.94097,7895.511628
23866,25536.62,27324.1834,29236.87624,31283.45757,27449.42744,17842.12784
15512.9,16598.803,17760.71921,19003.96955,20334.24742,17842.12784,11597.38309
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
6000,6420,6869.4,7350.258,7864.77606,6900.886812,4485.576428
3900,4173,4465.11,4777.6677,5112.104439,4485.576428,2915.624678
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
16256,17393.92,18611.4944,19914.29901,21308.29994,18696.80267,12152.92174
10566.4,11306.048,12097.47136,12944.29436,13850.39496,12152.92174,7899.399128
8895,9517.65,10183.8855,10896.75749,11659.53051,10230.5647,6649.867054
5781.75,6186.4725,6619.525575,7082.892365,7578.694831,6649.867054,4322.413585
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
19745,21127.15,22606.0505,24188.47404,25881.66722,22709.66835,14761.28443
12834.2,13732.594,14693.87558,15722.44687,16823.01815,14761.22692,9594.797498
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
4608,4930.56,5275.6992,5644.998144,6040.148014,5299.881072,3444.922697
2995.2,3204.864,3429.20448,3669.248794,3926.096209,3444.922697,2239.199753
4608,4930.56,5275.6992,5644.998144,6040.148014,5299.881072,3444.922697
2995.2,3204.864,3429.20448,3669.248794,3926.096209,3444.922697,2239.199753
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
24208,25902.56,27715.7392,29655.84094,31731.74981,27842.77799,18097.80569
15735.2,16836.664,18015.23048,19276.29661,20625.63738,18097.80569,11763.5737
30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,22599.08164
19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,14689.44045
12316,13178.12,14100.5884,15087.62959,16143.76366,14165.22033,9207.393214
8005.4,8565.778,9165.38246,9806.959232,10493.44638,9207.393214,5984.805589
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
2490,2664.3,2850.801,3050.35707,3263.882065,2863.868027,1861.514218
1618.5,1731.795,1853.02065,1982.732096,2121.523342,1861.514218,1209.984241
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
16027,17148.89,18349.3123,19633.76416,21008.12765,18433.41882,11981.72223
10417.6,11146.832,11927.11024,12762.00796,13655.34851,11981.77974,7788.156832
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
16368,17513.76,18739.7232,20051.50382,21455.10909,18825.61922,12236.6525
10639.2,11383.944,12180.82008,13033.47749,13945.82091,12236.6525,7953.824122
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1459.307531
1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,948.5498953
6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,4488.566812
3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,2917.568428
7876,8427.32,9017.2324,9648.438668,10323.82937,9058.564089,5888.066658
5119.4,5477.758,5861.20106,6271.485134,6710.489094,5888.066658,3827.243327
30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,22952.69458
19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,14919.25148
13112,14029.84,15011.9288,16062.76382,17187.15728,15080.73798,9802.479687
8522.8,9119.396,9757.75372,10440.79648,11171.65223,9802.479687,6371.611796
20165,21576.55,23086.9085,24702.9921,26432.20154,23192.73043,15075.27478
13107.2,14024.704,15006.43328,16056.88361,17180.86546,15075.21727,9798.891226
14778,15812.46,16919.3322,18103.68545,19370.94344,16996.88422,11047.97474
9605.7,10278.099,10997.56593,11767.39555,12591.11323,11047.97474,7181.183582
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,22942.97583
19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,14912.97167
6004,6424.28,6873.9796,7355.158172,7870.019244,6905.487403,4488.566812
3902.6,4175.782,4468.08674,4780.852812,5115.512509,4488.566812,2917.568428
1952,2088.64,2234.8448,2391.283936,2558.673812,2245.08851,1459.307531
1268.8,1357.616,1452.64912,1554.334558,1663.137977,1459.307531,948.5498953
4096,4382.72,4689.5104,5017.776128,5369.020457,4711.005397,3062.153508
2662.4,2848.768,3048.18176,3261.554483,3489.863297,3062.153508,1990.39978
16384,17530.88,18758.0416,20071.10451,21476.08183,18844.02159,12248.61403
10649.6,11395.072,12192.72704,13046.21793,13959.45319,12248.61403,7961.599121
15752,16854.64,18034.4648,19296.87734,20647.65875,18117.12818,11776.13332
10238.8,10955.516,11722.40212,12542.97027,13420.97819,11776.13332,7654.486655
13541,14488.87,15503.0909,16588.30726,17749.48877,15574.15139,10123.1984
8801.65,9417.7655,10077.00909,10782.39972,11537.1677,10123.1984,6580.078961
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
13635,14589.45,15610.7115,16703.46131,17872.7036,15682.26528,10193.47243
8862.75,9483.1425,10146.96248,10857.24985,11617.25734,10193.47243,6625.757081
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
15016,16067.12,17191.8184,18395.24569,19682.91289,17270.61939,11225.90261
9760.4,10443.628,11174.68196,11956.9097,12793.89338,11225.90261,7296.836694
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
32766,35059.62,37513.7934,40139.75894,42949.54206,37685.74288,24495.73287
21297.9,22788.753,24383.96571,26090.84331,27917.20234,24495.73287,15922.22637
20465,21897.55,23430.3785,25070.505,26825.44034,23537.77477,15299.5536
13302.2,14233.354,15229.68878,16295.76699,17436.47068,15299.49609,9944.67246
12878,13779.46,14744.0222,15776.10375,16880.43102,14811.60339,9627.542206
8370.7,8956.649,9583.61443,10254.46744,10972.28016,9627.542206,6257.902434
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
13001,13911.07,14884.8449,15926.78404,17041.65893,14953.07157,9719.496523
8450.65,9042.1955,9675.149185,10352.40963,11077.0783,9719.496523,6317.67274
30690,32838.3,35136.981,37596.56967,40228.32955,35298.03604,22943.72343
19948.5,21344.895,22839.03765,24437.77029,26148.41421,22943.72343,14913.42023
14992,16041.44,17164.3408,18365.84466,19651.45378,17243.01585,11207.9603
9744.8,10426.936,11156.82152,11937.79903,12773.44496,11207.9603,7285.174196
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,11889.76792
10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,7728.349147
30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,22952.69458
19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,14919.25148
30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,22942.97583
19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,14912.97167
15964,17081.48,18277.1836,19556.58645,20925.5475,18360.95951,11934.62368
10376.6,11102.962,11880.16934,12711.78119,13601.60588,11934.62368,7757.505393
15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,11889.76792
10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,7728.349147
15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,11889.76792
10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,7728.349147
30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,22942.97583
19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,14912.97167
30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,22952.69458
19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,14919.25148
18984,20312.88,21734.7816,23256.21631,24884.15145,21834.40587,14192.36382
12339.6,13203.372,14127.60804,15116.5406,16174.69844,14192.36382,9225.036481
30689,32837.23,35135.8361,37595.34463,40227.01875,35296.8859,22942.97583
19947.9,21344.253,22838.35071,24437.03526,26147.62773,22943.03334,14912.97167
15904,17017.28,18208.4896,19483.08387,20846.89974,18291.95064,11889.76792
10337.6,11061.232,11835.51824,12664.00452,13550.48483,11889.76792,7728.349147
30688,32836.16,35134.6912,37594.11958,40225.70795,35295.73575,22942.22824
19947.2,21343.504,22837.54928,24436.17773,26146.71017,22942.22824,14912.44835
30702,32851.14,35150.7198,37611.27019,40244.0591,35311.83782,22952.69458
19956.3,21353.241,22847.96787,24447.32562,26158.63841,22952.69458,14919.25148
18984,20312.88,21734.7816,23256.21631,24884.15145,21834.40587,14192.36382
12339.6,13203.372,14127.60804,15116.5406,16174.69844,14192.36382,9225.036481
12396,13263.72,14192.1804,15185.63303,16248.62734,14257.23215,9267.2009
8057.4,8621.418,9224.91726,9870.661468,10561.60777,9267.2009,6023.680585
30692,32840.44,35139.2708,37599.01976,40230.95114,35300.33634,22945.21862
19949.8,21346.286,22840.52602,24439.36284,26150.11824,22945.21862,14914.3921
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
21440,22940.8,24546.656,26264.92192,28103.46645,24659.16887,16028.45977
13936,14911.52,15955.3264,17072.19925,18267.2532,16028.45977,10418.49885
30685,32832.95,35131.2565,37590.44446,40221.77557,35292.2853,22939.98545
19945.2,21341.364,22835.25948,24433.72764,26144.08858,22939.92794,14910.95316
17590,18821.3,20138.791,21548.50637,23056.90182,20231.09984,13150.21489
11433.5,12233.845,13090.21415,14006.52914,14986.98618,13150.21489,8547.639681
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
24092,25778.44,27582.9308,29513.73596,31579.69747,27709.36085,18011.08455
15659.8,16755.986,17928.90502,19183.92837,20526.80336,18011.08455,11707.20496
30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,22599.08164
19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,14689.44045
17590,18821.3,20138.791,21548.50637,23056.90182,20231.09984,13150.21489
11433.5,12233.845,13090.21415,14006.52914,14986.98618,13150.21489,8547.639681
30239,32355.73,34620.6311,37044.07528,39637.16055,34779.31938,22606.5576
19655.4,21031.278,22503.46746,24078.71018,25764.21989,22606.61511,14694.29982
24080,25765.6,27569.192,29499.03544,31563.96792,27695.55907,18002.1134
15652,16747.64,17919.9748,19174.37304,20516.57915,18002.1134,11701.37371
30229,32345.03,34609.1821,37031.82485,39624.05259,34767.81791,22599.08164
19648.9,21024.323,22496.02561,24070.7474,25755.69972,22599.13915,14689.44045
17360,18575.2,19875.464,21266.74648,22755.41873,19966.56584,12978.2678
11284,12073.88,12919.0516,13823.38521,14791.02218,12978.2678,8435.874069
8965,9592.55,10264.0285,10982.5105,11751.28623,10311.07504,6702.198779
5827.25,6235.1575,6671.618525,7138.631822,7638.336049,6702.198779,4356.429206
30240,32356.8,34621.776,37045.30032,39638.47134,34780.46953,22607.3052
19656,21031.92,22504.1544,24079.44521,25765.00637,22607.3052,14694.74838
17360,18575.2,19875.464,21266.74648,22755.41873,19966.56584,12978.2678
11284,12073.88,12919.0516,13823.38521,14791.02218,12978.2678,8435.874069
27809,29755.63,31838.5241,34067.22079,36451.92624,31984.46023,20789.89915
18075.9,19341.213,20695.09791,22143.75476,23693.8176,20789.95665,13513.47183
30279,32398.53,34666.4271,37093.077,39689.59239,34825.3253,22636.46144
19681.4,21059.098,22533.23486,24110.5613,25798.30059,22636.51895,14713.73732
1252,1339.64,1433.4148,1533.753836,1641.116605,1439.985048,935.9902813
813.8,870.766,931.71962,996.9399934,1066.725793,935.9902813,608.3936828
27859,29809.13,31895.7691,34128.47294,36517.46604,32041.96762,20827.27895
18108.4,19375.988,20732.30716,22183.56866,23736.41847,20827.33646,13537.7687
30279,32398.53,34666.4271,37093.077,39689.59239,34825.3253,22636.46144
19681.4,21059.098,22533.23486,24110.5613,25798.30059,22636.51895,14713.73732
8364,8949.48,9575.9436,10246.25965,10963.49783,9619.836216,6252.89354
5436.6,5817.162,6224.36334,6660.068774,7126.273588,6252.89354,4064.380801
8218,8793.26,9408.7882,10067.40337,10772.12161,9451.914637,6143.744514
5341.7,5715.619,6115.71233,6543.812193,7001.879047,6143.744514,3993.433934
8222,8797.54,9413.3678,10072.30355,10777.36479,9456.515228,6146.734898
5344.3,5718.401,6118.68907,6546.997305,7005.287116,6146.734898,3995.377684
8230,8806.1,9422.527,10082.10389,10787.85116,9465.71641,6152.715667
5349.5,5723.965,6124.64255,6553.367529,7012.103255,6152.715667,3999.265183
8224,8799.68,9415.6576,10074.75363,10779.98639,9458.815524,6148.23009
